s;i(l_motor);v(s1);v(s2);v(s3);v(s4);v(sop1);v(sop2);v(sop3);v(sop4);time;v(vbrake);v(vdirection);v(venable)
0,00504914531484246;0,296525806188583;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,9685549736023;-7,19224691390991;6,07836389541626;6,85105180740356;0,00504914531484246;0;5;5
0,00504914578050375;0,296603977680206;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,96881628036499;-7,19250774383545;6,0797553062439;6,85005617141724;0,00504914578050375;0;5;5
0,00504914624616504;0,296697407960892;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,96912813186646;-7,19282007217407;6,0813889503479;6,84889650344849;0,00504914624616504;0;5;5
0,00504914717748761;0,296806633472443;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,96949243545532;-7,19318389892578;6,08325910568237;6,84758281707764;0,00504914717748761;0;5;5
0,00504914810881019;0,296943664550781;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,96994876861572;-7,19364070892334;6,08554697036743;6,84599542617798;0,00504914810881019;0;5;5
0,00504914904013276;0,297116696834564;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,97052431106567;-7,19421577453613;6,08834505081177;6,84408473968506;0,00504914904013276;0;5;5
0,00504915090277791;0,297355383634567;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,97131681442261;-7,19500780105591;6,09204721450806;6,84161043167114;0,00504915090277791;0;5;5
0,00504915323108435;0,297702699899673;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,97246646881103;-7,19615697860718;6,09712839126587;6,83831930160522;0,00504915323108435;0;5;5
0,00504915695637465;0,298296630382538;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,97442293167114;-7,19811344146729;6,10505867004394;6,8334436416626;0,00504915695637465;0;5;5
0,00504916487261653;0,299494743347168;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,97833681106567;-7,20202589035034;6,11863565444946;6,82594203948975;0,00504916487261653;0;5;5
0,00504917837679386;0,30153676867485;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,98490810394287;-7,20859479904175;6,13634586334228;6,81832885742188;0,00504917837679386;0;5;5
0,00504919281229377;0,303835541009903;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,99216794967651;-7,21585178375244;6,15234851837158;6,81662750244141;0,00504919281229377;0;5;5
0,00504920678213239;0,30602490901947;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-7,99896287918091;-7,22264385223389;6,16598415374756;6,82030153274536;0,00504920678213239;0;5;5
0,00504922680556774;0,309246242046356;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,00878238677978;-7,23245906829834;6,18475770950317;6,83222389221191;0,00504922680556774;0;5;5
0,00504925474524498;0,313851833343506;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,02253150939941;-7,24620151519775;6,21002960205078;6,85760736465454;0,00504925474524498;0;5;5
0,00504929013550282;0,319882422685623;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,04015827178955;-7,26382064819336;6,24070596694946;6,89728593826294;0,00504929013550282;0;5;5
0,00504932506009936;0,325826376676559;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,05724334716797;-7,28090000152588;6,26825571060181;6,93709182739258;0,00504932506009936;0;5;5
0,00504936557263136;0,332879215478897;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,07728004455566;-7,30093002319336;6,29808044433594;6,98087930679321;0,00504936557263136;0;5;5
0,00504941493272781;0,341506332159042;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,10157203674316;-7,32521677017212;6,3311882019043;7,02781867980957;0,00504941493272781;0;5;5
0,00504946103319526;0,349675565958023;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,1244421005249;-7,34808301925659;6,35990762710571;7,06615591049194;0,00504946103319526;0;5;5
0,00504951179027557;0,358619511127472;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,14939785003662;-7,37303686141968;6,38940191268921;7,10302352905273;0,00504951179027557;0;5;5
0,00504956534132361;0,368081301450729;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,17575073242188;-7,3993878364563;6,41906070709229;7,13796424865723;0,00504956534132361;0;5;5
0,00504963425919414;0,380349606275558;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,20989322662354;-7,43353128433228;6,45606803894043;7,17931365966797;0,00504963425919414;0;5;5
0,00504970503970981;0,392821729183197;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,24460887908936;-7,46824884414673;6,49263715744019;7,21851921081543;0,00504970503970981;0;5;5
0,00504979398101568;0,40858268737793;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,28853034973145;-7,51217317581177;6,53810834884644;7,26589632034302;0,00504979398101568;0;5;5
0,00504989456385374;0,426353484392166;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,33815765380859;-7,5618052482605;6,58889102935791;7,31786108016968;0,00504989456385374;0;5;5
0,00505003100261092;0,450388669967651;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,40551376342773;-7,62916898727417;6,65737152099609;7,38719797134399;0,00505003100261092;0;5;5
0,00505016604438424;0,4739670753479;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-8,47189998626709;-7,69556379318237;6,72458219528198;7,45492029190063;0,00505016604438424;0;5;5
0,00505029689520597;0,49675714969635;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,53640079498291;-7,76007270812988;6,7897572517395;7,52044486999512;0,00505029689520597;0;5;5
0,0050504244863987;0,518862783908844;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,59931087493896;-7,82298994064331;6,8532247543335;7,58420467376709;0,0050504244863987;0;5;5
0,00505055952817202;0,542178690433502;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,66606330871582;-7,88975143432617;6,92050552368164;7,65173578262329;0,00505055952817202;0;5;5
0,0050507141277194;0,56854784488678;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,74208736419678;-7,96578454971314;6,99704313278198;7,72853565216065;0,0050507141277194;0;5;5
0,00505093019455671;0,605200171470642;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,84875869750977;-8,07247066497803;7,10434484481812;7,83613443374634;0,00505093019455671;0;5;5
0,00505106337368488;0,627573609352112;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,91448020935059;-8,13819980621338;7,17038488388062;7,90234756469727;0,00505106337368488;0;5;5
0,00505117792636156;0,64662379026413;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-8,9708194732666;-8,19454765319824;7,2269868850708;7,95906972885132;0,00505117792636156;0;5;5
0,0050513013266027;0,667064309120178;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,03167533874512;-8,25541114807129;7,28809261322022;8,02031326293945;0,0050513013266027;0;5;5
0,0050514405593276;0,689912438392639;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-9,10021209716797;-8,32395648956299;7,35689640045166;8,08924770355225;0,0050514405593276;0;5;5
0,00505157979205251;0,712666809558868;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-9,16902256011963;-8,39277648925781;7,425940990448;8,15842914581299;0,00505157979205251;0;5;5
0,00505174277350306;0,738987326622009;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-9,24933338165283;-8,47309875488281;7,50651025772095;8,23913383483887;0,00505174277350306;0;5;5
0,00505195651203394;0,773099958896637;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-9,3546085357666;-8,57838726043701;7,61207485198975;8,34488201141357;0,00505195651203394;0;5;5
0,00505208875983953;0,794044435024262;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-9,4199333190918;-8,64372062683105;7,677565574646;8,41047096252441;0,00505208875983953;0;5;5
0,00505220703780651;0,812556564807892;4,58854150772095;0,199951305985451;0,199951320886612;4,58854150772095;-9,47812175750732;-8,70191669464111;7,7358832359314;8,46888446807861;0,00505220703780651;0;5;5
0,00505233695730567;0,832811415195465;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,54228210449219;-8,76608657836914;7,80018758773804;8,533278465271;0,00505233695730567;0;5;5
0,00505248457193375;0,855544209480286;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,61492538452148;-8,8387393951416;7,87296915054321;8,60617542266846;0,00505248457193375;0;5;5
0,00505263265222311;0,87822163105011;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,68807315826416;-8,91189765930176;7,94625520706177;8,67956066131592;0,00505263265222311;0;5;5
0,00505280867218971;0,904803514480591;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,77470874786377;-8,99854469299316;8,03302955627441;8,76646614074707;0,00505280867218971;0;5;5
0,0050530107691884;0,934991538524628;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,87430191040039;-9,0981502532959;8,13277339935303;8,86634540557861;0,0050530107691884;0;5;5
0,00505314813926816;0,95531952381134;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-9,94210815429688;-9,16596603393555;8,20066547393799;8,93433856964111;0,00505314813926816;0;5;5
0,00505327573046088;0,974027395248413;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,005051612854;-9,22891807556152;8,26369094848633;8,99744701385498;0,00505327573046088;0;5;5
0,00505341775715351;0,994653046131134;4,58854150772095;0,199951320886612;0,199951305985451;4,58854150772095;-10,07506275177;-9,2989387512207;8,33377647399902;9,06763744354248;0,00505341775715351;0;5;5
0,00505357282236218;1,01692140102386;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-10,1513900756836;-9,37527561187744;8,41018772125244;9,14415073394775;0,00505357282236218;0;5;5
0,00505373766645789;1,04035544395447;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-10,2325630187988;-9,45645904541016;8,49143123626709;9,2255163192749;0,00505373766645789;0;5;5
0,00505394022911787;1,06887292861938;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-10,3325510025024;-9,5564603805542;8,5915060043335;9,32572937011719;0,00505394022911787;0;5;5
0,00505406269803643;1,08591318130493;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-10,3929462432861;-9,61686325073242;8,65194034576416;9,38625812530518;0,00505406269803643;0;5;5
0,00505419448018074;1,10403800010681;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-10,4577293395996;-9,68165588378906;8,71677207946777;9,45117950439453;0,00505419448018074;0;5;5
0,00505433743819594;1,12357795238495;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,5282135009766;-9,75214862823486;8,78729248046875;9,52181148529053;0,00505433743819594;0;5;5
0,00505450647324324;1,14643514156342;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,6115245819092;-9,83547115325928;8,8706521987915;9,60529136657715;0,00505450647324324;0;5;5
0,00505466433241963;1,16757893562317;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,6894378662109;-9,9133939743042;8,94859600067139;9,68336200714111;0,00505466433241963;0;5;5
0,00505485432222486;1,19270801544189;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,7831230163574;-10,0070905685425;9,04232025146484;9,7772274017334;0,00505485432222486;0;5;5
0,00505509600043297;1,2241587638855;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,9020824432373;-10,1260652542114;9,16130924224854;9,8964147567749;0,00505509600043297;0;5;5
0,00505525153130293;1,24415981769562;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-10,9787511825562;-10,2027444839478;9,23799705505371;9,97322463989258;0,00505525153130293;0;5;5
0,00505539355799556;1,26228451728821;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,0489263534546;-10,2729291915894;9,30817890167236;10,0435314178467;0,00505539355799556;0;5;5
0,00505555607378483;1,28275346755981;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-11,1289958953857;-10,3530082702637;9,388258934021;10,1237449645996;0,00505555607378483;0;5;5
0,00505573023110628;1,3044319152832;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-11,2147617340088;-10,4387855529785;9,47402381896973;10,2096681594849;0,00505573023110628;0;5;5
0,00505593093112111;1,32910645008087;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-11,3136205673218;-10,5376567840576;9,57288265228271;10,3087015151978;0,00505593093112111;0;5;5
0,00505615212023258;1,35593736171722;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-11,4226589202881;-10,6467084884644;9,68190479278564;10,4179353713989;0,00505615212023258;0;5;5
0,00505630904808641;1,37472343444824;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,4999847412109;-10,7240438461304;9,75922012329102;10,4953966140747;0,00505630904808641;0;5;5
0,00505646178498864;1,39285039901733;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,575382232666;-10,7994499206543;9,83459663391113;10,5709285736084;0,00505646178498864;0;5;5
0,0050566541031003;1,41537737846375;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,6701784133911;-10,8942594528198;9,92937088012695;10,6658916473389;0,0050566541031003;0;5;5
0,00505683245137334;1,43598186969757;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,7579784393311;-10,9820699691772;10,0171365737915;10,7538480758667;0,00505683245137334;0;5;5
0,00505707086995244;1,46316707134247;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,8754606246948;-11,0995664596558;10,1345739364624;10,8715381622314;0,00505707086995244;0;5;5
0,00505721755325794;1,47971475124359;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-11,9479122161865;-11,1720266342163;10,2069864273071;10,9441204071045;0,00505721755325794;0;5;5
0,00505736982449889;1,49666714668274;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,0228910446167;-11,2470149993896;10,2819299697876;11,019232749939;0,00505736982449889;0;5;5
0,00505754072219133;1,51550352573395;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,1071176528931;-11,3312520980835;10,3661050796509;11,1036138534546;0,00505754072219133;0;5;5
0,00505773816257715;1,53698813915253;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-12,2043933868408;-11,428539276123;10,463321685791;11,2010669708252;0,00505773816257715;0;5;5
0,00505793839693069;1,55851566791534;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-12,303186416626;-11,5273447036743;10,5620422363281;11,3000450134277;0,00505793839693069;0;5;5
0,00505820661783218;1,58683657646179;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-12,4352369308472;-11,6594104766846;10,6939935684204;11,4323434829712;0,00505820661783218;0;5;5
0,00505835982039571;1,60278880596161;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,5106925964355;-11,7348747253418;10,7693796157837;11,5079460144043;0,00505835982039571;0;5;5
0,00505851721391082;1,619020819664;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,588285446167;-11,8124780654907;10,8469066619873;11,5856904983521;0,00505851721391082;0;5;5
0,00505870953202248;1,63864171504974;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,6832065582275;-11,9074096679688;10,9417314529419;11,6808004379272;0,00505870953202248;0;5;5
0,00505891721695662;1,6594762802124;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,7853832244873;-12,0095987319946;11,0438051223755;11,7831840515137;0,00505891721695662;0;5;5
0,00505916867405176;1,6843593120575;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,9093465805054;-12,1335763931274;11,1676254272461;11,9074077606201;0,00505916867405176;0;5;5
0,00505933491513133;1,70056414604187;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-12,9912433624268;-12,2154836654663;11,2494258880615;11,9894800186157;0,00505933491513133;0;5;5
0,00505950301885605;1,71678996086121;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,074197769165;-12,2984466552734;11,3322706222534;12,0726165771484;0,00505950301885605;0;5;5
0,00505969766527414;1,73532474040985;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,1701498031616;-12,3944110870361;11,4280977249146;12,1687850952148;0,00505969766527414;0;5;5
0,00505991745740175;1,75593483448029;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-13,2783889770508;-12,5026626586914;11,5361776351929;12,2772760391235;0,00505991745740175;0;5;5
0,00506016053259373;1,77837455272675;4,58854150772095;0,199951305985451;0,199951305985451;4,58854150772095;-13,3981485366821;-12,6224365234375;11,6557559967041;12,3973245620728;0,00506016053259373;0;5;5
0,0050603854469955;1,79881799221039;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,5090560913086;-12,7333564758301;11,7664766311646;12,5085124969482;0,0050603854469955;0;5;5
0,00506056938320398;1,81525814533234;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,5995388031006;-12,8238496780396;11,856803894043;12,5992317199707;0,00506056938320398;0;5;5
0,00506077101454139;1,83306694030762;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,6989002227783;-12,9232225418091;11,9559774398804;12,6988611221313;0,00506077101454139;0;5;5
0,0050610052421689;1,85343420505524;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,8143138885498;-13,038649559021;12,0711669921875;12,8145999908447;0,0050610052421689;0;5;5
0,00506126834079623;1,87593650817871;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-13,9441270828247;-13,1684770584106;12,2007036209106;12,9448003768921;0,00506126834079623;0;5;5
0,00506146205589175;1,89218246936798;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,0394153594971;-13,2637767791748;12,2957792282104;13,0403881072998;0,00506146205589175;0;5;5
0,00506164832040668;1,90760707855225;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,1311540603638;-13,355525970459;12,3872966766357;13,1324272155762;0,00506164832040668;0;5;5
0,00506187044084072;1,92576241493225;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,2407779693604;-13,465163230896;12,4966478347778;13,2424278259277;0,00506187044084072;0;5;5
0,00506211677566171;1,94550573825836;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,3621034622192;-13,5865020751953;12,6176433563232;13,3641958236694;0,00506211677566171;0;5;5
0,00506242271512747;1,96953392028809;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,5128965377808;-13,7373113632202;12,7679996490479;13,5155801773071;0,00506242271512747;0;5;5
0,00506260991096497;1,98394620418549;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,6050891876221;-13,8295154571533;12,8598966598511;13,6081657409668;0,00506260991096497;0;5;5
0,00506281340494752;1,99936211109161;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,7052173614502;-13,929669380188;12,9597091674805;13,7087373733521;0,00506281340494752;0;5;5
0,00506308674812317;2,01970815658569;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,8367462158203;-14,0644111633301;13,0939512252808;13,8404216766357;0,00506308674812317;0;5;5
0,00506321992725134;2,02945351600647;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,8942155838013;-14,1300354003906;13,1593160629272;13,8974390029907;0,00506321992725134;0;5;5
0,00506336335092783;2,03981685638428;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9396467208862;-14,2006311416626;13,2296199798584;13,94153881073;0,00506336335092783;0;5;5
0,00506343692541122;2,04511833190918;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,955096244812;-14,2370796203613;13,2659149169922;13,9557657241821;0,00506343692541122;0;5;5
0,00506349699571729;2,04938006401062;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9644613265991;-14,2665462493896;13,2952518463135;13,9638633728027;0,00506349699571729;0;5;5
0,00506357103586197;2,05463051795959;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9735240936279;-14,3030624389648;13,3316068649292;13,9711751937866;0,00506357103586197;0;5;5
0,00506363343447447;2,05902194976807;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9795684814453;-14,3337831497192;13,3621864318848;13,9757261276245;0,00506363343447447;0;5;5
0,00506371026858687;2,06440377235413;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9856519699097;-14,3716659545898;13,3998947143555;13,9800596237183;0,00506371026858687;0;5;5
0,00506379455327988;2,07027840614319;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9910526275635;-14,4133129119873;13,4413404464722;13,9837322235107;0,00506379455327988;0;5;5
0,00506388628855348;2,07660222053528;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-14,9957933425903;-14,4585008621216;13,486307144165;13,9868869781494;0,00506388628855348;0;5;5
0,00506398873403668;2,0835862159729;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0000667572021;-14,5088472366333;13,536395072937;13,989767074585;0,00506398873403668;0;5;5
0,00506410747766495;2,09161353111267;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0040302276611;-14,5673093795776;13,5945491790771;13,9926176071167;0,00506410747766495;0;5;5
0,00506423460319638;2,10012674331665;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0073833465576;-14,6300277709961;13,6569185256958;13,9953594207764;0,00506423460319638;0;5;5
0,00506439059972763;2,11043095588684;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0105571746826;-14,7069797515869;13,7334203720093;13,9985656738281;0,00506439059972763;0;5;5
0,00506455125287175;2,12084627151489;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0130081176758;-14,7858972549438;13,8117818832397;14,0018968582153;0,00506455125287175;0;5;5
0,00506470911204815;2,13095188140869;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0148286819458;-14,8622703552246;13,8867597579956;14,0054330825806;0,00506470911204815;0;5;5
0,00506481202319264;2,13744616508484;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0157670974731;-14,9084539413452;13,9306640625;14,0079336166382;0,00506481202319264;0;5;5
0,00506493076682091;2,14482092857361;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0166568756104;-14,9509611129761;13,9690608978271;14,0109195709229;0,00506493076682091;0;5;5
0,00506499689072371;2,14890623092651;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0170803070068;-14,9680433273315;13,9837837219238;14,0125198364258;0,00506499689072371;0;5;5
0,00506505323573947;2,15234375;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0174016952515;-14,9788789749146;13,9929790496826;14,0137825012207;0,00506505323573947;0;5;5
0,00506512075662613;2,15645599365234;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,017749786377;-14,9886350631714;14,001184463501;14,0151691436768;0,00506512075662613;0;5;5
0,00506519339978695;2,16084384918213;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0180807113647;-14,9962730407715;14,0075426101685;14,0164823532104;0,00506519339978695;0;5;5
0,00506526324898005;2,16504144668579;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0183620452881;-15,0016956329346;14,0119781494141;14,0175828933716;0,00506526324898005;0;5;5
0,00506534054875374;2,1696343421936;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0186357498169;-15,0061540603638;14,0155372619629;14,0186395645142;0,00506534054875374;0;5;5
0,00506541831418872;2,17419767379761;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,018874168396;-15,0094718933105;14,0180931091309;14,0195503234863;0,00506541831418872;0;5;5
0,00506550492718816;2,17924475669861;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0191049575806;-15,0122089385986;14,0201196670532;14,0204219818115;0,00506550492718816;0;5;5
0,00506559805944562;2,1846330165863;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0193176269531;-15,0143413543701;14,0216178894043;14,0212135314941;0,00506559805944562;0;5;5
0,00506569584831595;2,19021606445313;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0195055007935;-15,0159273147583;14,0226745605469;14,0219068527222;0,00506569584831595;0;5;5
0,00506581552326679;2,19699335098267;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0196952819824;-15,0172576904297;14,0235013961792;14,0225992202759;0,00506581552326679;0;5;5
0,0050659510307014;2,20453238487244;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0198650360107;-15,018214225769;14,0240535736084;14,0232162475586;0,0050659510307014;0;5;5
0,00506611540913582;2,21352243423462;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,020022392273;-15,0188999176025;14,0244102478027;14,023777961731;0,00506611540913582;0;5;5
0,00506630260497332;2,22358417510986;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0201501846313;-15,0193204879761;14,0246076583862;14,0242385864258;0,00506630260497332;0;5;5
0,00506653496995568;2,23577618598938;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0202560424805;-15,0195684432983;14,0247058868408;14,024619102478;0,00506653496995568;0;5;5
0,00506681622937322;2,25012612342834;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203304290771;-15,0196866989136;14,0247468948364;14,0249013900757;0,00506681622937322;0;5;5
0,00506713101640344;2,26565289497375;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203704833984;-15,0197296142578;14,024754524231;14,025071144104;0,00506713101640344;0;5;5
0,00506746396422386;2,2814998626709;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203838348389;-15,0197420120239;14,0247583389282;14,0251598358154;0,00506746396422386;0;5;5
0,00506791425868869;2,30203008651733;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203771591187;-15,0197448730469;14,024754524231;14,025203704834;0,00506791425868869;0;5;5
0,005068255122751;2,3169047832489;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203619003296;-15,0197439193726;14,0247554779053;14,0252094268799;0,005068255122751;0;5;5
0,00506864860653877;2,33337306976318;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203399658203;-15,0197429656982;14,0247526168823;14,0251998901367;0,00506864860653877;0;5;5
0,00506907003000379;2,35024309158325;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0203142166138;-15,0197420120239;14,0247526168823;14,025185585022;0,00506907003000379;0;5;5
0,00506941275671124;2,36338925361633;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0202932357788;-15,0197410583496;14,0247497558594;14,0251693725586;0,00506941275671124;0;5;5
0,00506982393562794;2,3785183429718;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0202684402466;-15,0197401046753;14,0247507095337;14,0251522064209;0,00506982393562794;0;5;5
0,00507031055167317;2,39555716514587;4,58854150772095;0,199951320886612;0,199951320886612;4,58854150772095;-15,0202407836914;-15,019739151001;14,0247468948364;14,025128364563;0,00507031055167317;0;5;5
